ID_Cultivo;Nombre;ID_Campo;Campo;ID_Lote;Lote;Actividad;Actividad;Especie;Especie;Has a aplicar;Hectáreas;Puerto;Hectáreas Sembradas;Hectáreas Cosechadas;Puerto;Distancia Puerto;Código Sima;Coordenadas;Activo;ID_Dimension;Dimensión;ID_IT_Dimension;IT_Dimension;Socio;Ciclo;Peso 1000;Densidad;Años Rot/Dir;% E.G.;Antecesor;Pl.Nacidas;Pl.Cosecha;Nitrógeno PPM;Nitrógeno KG;Fosforo PPM;Fosforo KG;Materia Orgánica Sulfato;Materia Orgánica Total;Nitrógeno PPP 0-20;Nitrógeno KG 0-20;Nitrógeno PPP 20-40;Nitrógeno KG 20-40;Nitrógeno PPP 40-60;Nitrógeno KG 40-60;Azufre PPM;Azufre KG;Personal Responsable;Hectáreas Perdidas;Hectáreas No Cosechadas;Responsable;Zona;Categoría de semilla;Rinde Esperado;Es de agricultura intensiva
1484;LA TERESA .19B SOJA 26/27;245;LA TERESA;906;.19B;53;SOJA;36;SOJA;;28,44;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1485;LA TERESA .19C SOJA 26/27;245;LA TERESA;943;.19C;53;SOJA;36;SOJA;;42,51;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1486;LA TERESA .20 SOJA 26/27;245;LA TERESA;907;.20;53;SOJA;36;SOJA;;36,59;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1487;LA TERESA .21A SOJA 26/27;245;LA TERESA;908;.21A;53;SOJA;36;SOJA;;30,01;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1488;LA TERESA .21B SOJA 26/27;245;LA TERESA;909;.21B;53;SOJA;36;SOJA;;38,72;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1489;LA TERESA .21C SOJA 26/27;245;LA TERESA;941;.21C;53;SOJA;36;SOJA;;22,69;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1490;LA TERESA .21D SOJA 26/27;245;LA TERESA;942;.21D;53;SOJA;36;SOJA;;29,44;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1491;LA TERESA .23A SOJA 26/27;245;LA TERESA;911;.23A;53;SOJA;36;SOJA;;41,51;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1492;LA TERESA .23B SOJA 26/27;245;LA TERESA;912;.23B;53;SOJA;36;SOJA;;51,94;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1493;LA TERESA .23C SOJA 26/27;245;LA TERESA;939;.23C;53;SOJA;36;SOJA;;24,9;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1494;LA TERESA .23D SOJA 26/27;245;LA TERESA;940;.23D;53;SOJA;36;SOJA;;19,97;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1495;LA TERESA .89 SOJA 26/27;245;LA TERESA;776;.89;53;SOJA;36;SOJA;;17,35;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1496;LA TERESA .90 SOJA 26/27;245;LA TERESA;851;.90;53;SOJA;36;SOJA;;15,46;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1497;LA TERESA .95B SOJA 26/27;245;LA TERESA;929;.95B;53;SOJA;36;SOJA;;35;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1498;LA TERESA 108 SOJA 26/27;245;LA TERESA;774;108;53;SOJA;36;SOJA;;21,5;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1499;LA TERESA 109 SOJA 26/27;245;LA TERESA;850;109;53;SOJA;36;SOJA;;29,5;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1500;LA TERESA 110B SOJA 26/27;245;LA TERESA;775;110B;53;SOJA;36;SOJA;;15,46;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1501;LA TERESA 110C SOJA 26/27;245;LA TERESA;1184;110C;53;SOJA;36;SOJA;;8,3;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1502;LA TERESA 113B SOJA 26/27;245;LA TERESA;1186;113B;53;SOJA;36;SOJA;;12,76;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1503;LA TERESA 113C SOJA 26/27;245;LA TERESA;1185;113C;53;SOJA;36;SOJA;;27,73;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1504;LA TERESA 111 SOJA 26/27;245;LA TERESA;827;111;53;SOJA;36;SOJA;;16,87;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1505;LA TERESA 112A SOJA 26/27;245;LA TERESA;1145;112A;53;SOJA;36;SOJA;;23,58;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1506;LA TERESA .48 SORGO 26/27;245;LA TERESA;1088;.48;61;SORGO;66;SORGO;;24,92;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1507;LA TERESA .49 SORGO 26/27;245;LA TERESA;1089;.49;61;SORGO;66;SORGO;;24,96;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1508;LA TERESA .50 SORGO 26/27;245;LA TERESA;1090;.50;61;SORGO;66;SORGO;;24,66;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1509;LA TERESA .51 SORGO 26/27;245;LA TERESA;1091;.51;61;SORGO;66;SORGO;;26,87;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1510;LA TERESA .52A SORGO 26/27;245;LA TERESA;1043;.52A;61;SORGO;66;SORGO;;13,7;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1511;LA TERESA .27G SORGO 26/27;245;LA TERESA;1183;.27G;61;SORGO;66;SORGO;;8;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1512;LA TERESA .22 SOJA 26/27;245;LA TERESA;910;.22;53;SOJA;36;SOJA;;39,76;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1513;LA TERESA .25B SOJA 26/27;245;LA TERESA;914;.25B;53;SOJA;36;SOJA;;46,54;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1514;LA TERESA .36B ARROZ 26/27;245;LA TERESA;873;.36B;50;ARROZ;42;ARROZ;;21,2;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1515;LA TERESA .36D ARROZ 26/27;245;LA TERESA;1194;.36D;50;ARROZ;42;ARROZ;;20,15;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1516;LA TERESA .38A ARROZ 26/27;245;LA TERESA;857;.38A;50;ARROZ;42;ARROZ;;37,46;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1517;LA TERESA .38B ARROZ 26/27;245;LA TERESA;858;.38B;50;ARROZ;42;ARROZ;;48,54;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1518;LA TERESA .39B ARROZ 26/27;245;LA TERESA;883;.39B;50;ARROZ;42;ARROZ;;4,93;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1519;LA TERESA .13 SOJA 26/27;245;LA TERESA;751;.13;53;SOJA;36;SOJA;;24,96;61;24,96;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1520;LA TERESA .95A SOJA 26/27;245;LA TERESA;928;.95A;53;SOJA;36;SOJA;;26,26;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1521;LA TERESA 110A SOJA 26/27;245;LA TERESA;826;110A;53;SOJA;36;SOJA;;15,46;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1522;LA TERESA .74A SORGO 26/27;245;LA TERESA;1169;.74A;61;SORGO;66;SORGO;;39,12;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1523;LA TERESA .75A SORGO 26/27;245;LA TERESA;1170;.75A;61;SORGO;66;SORGO;;28,72;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1524;LA TERESA .69 MAIZ 26/27;245;LA TERESA;848;.69;49;MAIZ;34;MAIZ;;28,78;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1525;LA TERESA .70 MAIZ 26/27;245;LA TERESA;847;.70;49;MAIZ;34;MAIZ;;38,65;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1526;LA TERESA .71A MAIZ 26/27;245;LA TERESA;1166;.71A;49;MAIZ;34;MAIZ;;14,3;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1527;LA TERESA .72A MAIZ 26/27;245;LA TERESA;1167;.72A;49;MAIZ;34;MAIZ;;20,57;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1528;LA TERESA .73A MAIZ 26/27;245;LA TERESA;1168;.73A;49;MAIZ;34;MAIZ;;23,81;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
