actividad,campo,lote,zona,estadio,servicio,fechaTeorica,mes,tipoInsumo,insumo,unidadMedida,ordenTrabajo,contratista,fechaReal,dosisTeoricas,hectareasTeoricas,dosisReales,hectareasReales,totalAplicado,estado,facturada,fechaFacturacion,responsable,precioUnitario,costoLabor,costoInsumo,empresa,cultivo,categoria,insumoServicio,tipoInsumoServicio,fecha,unidadesDosis,total,socio,puntoStock,numeroOrdenTrabajo,referencia,cateogria_Hacienda,agrupadorCategoriaHacienda,rodeoHacienda,tipoHacienda,cantidadAnimales,negocioHacienda,hsPersonal,hsMaquinarias,iD_IT_Orden_Trabajo,personal,referenciaAsiento,campania,tercero,cantidadResultado,observaciones,descripcion,recursosPersonal,recursosMaquinaria,tipoItem,toneladas,tarifaCatac,cultivoTercero,velocidadAplicacion,velocidadViento,estadoClima,caudal
SORGO,LA TERESA,.87,CENTRO,Preparacion de Suelo,1° Plaina,2026-04-01T00:00:00,4,,,,3024,Agro Continental S.A.,2026-04-25T00:00:00,1,14.9,1,14.9,14.9,Confirmado,SI,2026-06-01T00:00:00,RAFAEL HEISECKE,33,491.7,0,Desarrollo del Sur SA,LA TERESA .87 SORGO 26/27,Servicio,1° Plaina,PREPARACION DE SUELO,2026-04-25T00:00:00,14.9,491.7,,,,2026 - OT - 3024,,,,,0,,0,0,86182,,,26/27,,0,OT OK,,,,Labor Tercero,0,0,,0,0,,0
SORGO,LA TERESA,.28H,CENTRO,Preparacion de Suelo,1° Disco,2026-04-01T00:00:00,4,,,,3026,Agro Continental S.A.,2026-05-04T00:00:00,1,27.18,1,27.18,27.18,Confirmado,SI,2026-06-01T00:00:00,RAFAEL HEISECKE,33,896.94,0,Desarrollo del Sur SA,LA TERESA .28H SORGO 26/27,Servicio,1° Disco,PREPARACION DE SUELO,2026-05-04T00:00:00,27.18,896.94,,,,2026 - OT - 3026,,,,,0,,0,0,86184,,,26/27,,0,OT OK,,,,Labor Tercero,0,0,,0,0,,0
SORGO,LA TERESA,.28G,CENTRO,Preparacion de Suelo,1° Disco,2026-04-01T00:00:00,4,,,,3027,Agro Continental S.A.,2026-05-04T00:00:00,1,15.68,1,15.68,15.68,Confirmado,SI,2026-06-01T00:00:00,RAFAEL HEISECKE,33,517.44,0,Desarrollo del Sur SA,LA TERESA .28G SORGO 26/27,Servicio,1° Disco,PREPARACION DE SUELO,2026-05-04T00:00:00,15.68,517.44,,,,2026 - OT - 3027,,,,,0,,0,0,86185,,,26/27,,0,OT OK,,,,Labor Tercero,0,0,,0,0,,0
SORGO,LA TERESA,.28E,CENTRO,Preparacion de Suelo,1° Disco,2026-04-01T00:00:00,4,,,,3028,Agro Continental S.A.,2026-05-04T00:00:00,1,24.82,1,24.82,24.82,Confirmado,SI,2026-06-01T00:00:00,RAFAEL HEISECKE,33,819.06,0,Desarrollo del Sur SA,LA TERESA .28E SORGO 26/27,Servicio,1° Disco,PREPARACION DE SUELO,2026-05-04T00:00:00,24.82,819.06,,,,2026 - OT - 3028,,,,,0,,0,0,86186,,,26/27,,0,OT OK,,,,Labor Tercero,0,0,,0,0,,0
SORGO,LA TERESA,.28D,CENTRO,Preparacion de Suelo,1° Disco,2026-04-01T00:00:00,4,,,,3029,Agro Continental S.A.,2026-05-04T00:00:00,1,15,1,15,15,Confirmado,SI,2026-06-01T00:00:00,RAFAEL HEISECKE,33,495,0,Desarrollo del Sur SA,LA TERESA .28D SORGO 26/27,Servicio,1° Disco,PREPARACION DE SUELO,2026-05-04T00:00:00,15,495,,,,2026 - OT - 3029,,,,,0,,0,0,86187,,,26/27,,0,OT OK,,,,Labor Tercero,0,0,,0,0,,0
COBERTURA,LA TERESA,.70,CENTRO,Preparacion de Suelo,,2026-03-31T00:00:00,3,COMBUSTIBLES,GASOIL,Litros,2938,,2026-03-31T00:00:00,2.1953,38.65,2.1953,38.65,84.85,Confirmado,NO,,RAFAEL HEISECKE,1.4344,0,121.7088,Desarrollo del Sur SA,LA TERESA .70 COBERTURA 26/27,Insumo,GASOIL,COMBUSTIBLES,2026-03-31T00:00:00,84.85,121.7088,,SURTIDOR CENTRAL,0044431,2026 - OT - 2938,,,,,0,,0,0,84081,Ricardo Roman,2026 - STK - 7426,26/27,,0,Rolo faca P70 - Tr 04 AC,,,,Insumo,0,0,,0,0,,0
ARROZ,LA TERESA,152,CENTRO,Preparacion de Suelo,,2026-03-31T00:00:00,3,COMBUSTIBLES,GASOIL,Litros,2940,,2026-03-31T00:00:00,0.8079,27.23,0.8079,27.23,22,Confirmado,NO,,RAFAEL HEISECKE,1.4344,0,31.5568,Desarrollo del Sur SA,LA TERESA 152 ARROZ 26/27,Insumo,GASOIL,COMBUSTIBLES,2026-03-31T00:00:00,22,31.5568,,SURTIDOR CENTRAL,0044433,2026 - OT - 2940,,,,,0,,0,0,84083,Diosnel Martinez,2026 - STK - 7428,26/27,,0,"Dreno P153, 152, 154 - Tr 07 AC",,,,Insumo,0,0,,0,0,,0
ARROZ,LA TERESA,153,CENTRO,Preparacion de Suelo,,2026-03-31T00:00:00,3,COMBUSTIBLES,GASOIL,Litros,2940,,2026-03-31T00:00:00,1.1207,19.63,1.1207,19.63,22,Confirmado,NO,,RAFAEL HEISECKE,1.4344,0,31.5568,Desarrollo del Sur SA,LA TERESA 153 ARROZ 26/27,Insumo,GASOIL,COMBUSTIBLES,2026-03-31T00:00:00,22,31.5568,,SURTIDOR CENTRAL,0044433,2026 - OT - 2940,,,,,0,,0,0,84084,Diosnel Martinez,2026 - STK - 7429,26/27,,0,"Dreno P153, 152, 154 - Tr 07 AC",,,,Insumo,0,0,,0,0,,0
ARROZ,LA TERESA,154,CENTRO,Preparacion de Suelo,,2026-03-31T00:00:00,3,COMBUSTIBLES,GASOIL,Litros,2940,,2026-03-31T00:00:00,0.8375,26.27,0.8375,26.27,22,Confirmado,NO,,RAFAEL HEISECKE,1.4344,0,31.5568,Desarrollo del Sur SA,LA TERESA 154 ARROZ 26/27,Insumo,GASOIL,COMBUSTIBLES,2026-03-31T00:00:00,22,31.5568,,SURTIDOR CENTRAL,0044433,2026 - OT - 2940,,,,,0,,0,0,84085,Diosnel Martinez,2026 - STK - 7430,26/27,,0,"Dreno P153, 152, 154 - Tr 07 AC",,,,Insumo,0,0,,0,0,,0
OPERATIVO,LA TERESA,Operativos,CENTRO,Mantenimientos de infraestructura,Reparacion de Camino retro excavadora x Hs,2026-03-31T00:00:00,3,,,Horas,2942,Cedrela S.A,2026-04-11T00:00:00,600,0.01,600,0.01,6,Confirmado,SI,2026-04-14T00:00:00,RAFAEL HEISECKE,70.3091,421.8546,0,Desarrollo del Sur SA,LA TERESA OPERATIVO 26/27,Servicio,Reparacion de Camino retro excavadora x Hs,MANT.INFRAESTRUCTURA,2026-04-11T00:00:00,6,421.8546,,,,2026 - OT - 2942,,,,,0,,0,0,84092,,,26/27,,0,Catalina OT OK,,,,Labor Tercero,0,0,,0,0,,0
OPERATIVO,LA TERESA,Operativos,CENTRO,Mantenimientos de infraestructura,Reparacion de Camino retro excavadora x Hs,2026-03-31T00:00:00,3,,,Horas,2943,Cedrela S.A,2026-04-11T00:00:00,2300,0.01,2300,0.01,23,Confirmado,SI,2026-04-14T00:00:00,RAFAEL HEISECKE,70.3091,1617.1093,0,Desarrollo del Sur SA,LA TERESA OPERATIVO 26/27,Servicio,Reparacion de Camino retro excavadora x Hs,MANT.INFRAESTRUCTURA,2026-04-11T00:00:00,23,1617.1093,,,,2026 - OT - 2943,,,,,0,,0,0,84093,,,26/27,,0,Duarte 1 OT OK,,,,Labor Tercero,0,0,,0,0,,0
SORGO,LA TERESA,.92/93,CENTRO,Preparacion de Suelo,2° Disco,2026-03-31T00:00:00,3,,,,2944,Agro Continental S.A.,2026-04-04T00:00:00,1,24.73,1,24.73,24.73,Confirmado,SI,2026-05-26T00:00:00,RAFAEL HEISECKE,33,816.09,0,Desarrollo del Sur SA,LA TERESA .92/93 SORGO 26/27,Servicio,2° Disco,PREPARACION DE SUELO,2026-04-04T00:00:00,24.73,816.09,,,,2026 - OT - 2944,,,,,0,,0,0,84094,,,26/27,,0,OT OK,,,,Labor Tercero,0,0,,0,0,,0
SORGO,LA TERESA,.78B,CENTRO,Preparacion de Suelo,2° Disco,2026-03-31T00:00:00,3,,,,2945,Agro Continental S.A.,2026-04-04T00:00:00,1,29.11,1,29.11,29.11,Confirmado,SI,2026-05-26T00:00:00,RAFAEL HEISECKE,33,960.63,0,Desarrollo del Sur SA,LA TERESA .78B SORGO 26/27,Servicio,2° Disco,PREPARACION DE SUELO,2026-04-04T00:00:00,29.11,960.63,,,,2026 - OT - 2945,,,,,0,,0,0,84095,,,26/27,,0,OT OK,,,,Labor Tercero,0,0,,0,0,,0
SORGO,LA TERESA,.77B,CENTRO,Preparacion de Suelo,2° Disco,2026-03-31T00:00:00,3,,,,2946,Agro Continental S.A.,2026-04-04T00:00:00,1,15.53,1,15.53,15.53,Confirmado,SI,2026-05-26T00:00:00,RAFAEL HEISECKE,33,512.49,0,Desarrollo del Sur SA,LA TERESA .77B SORGO 26/27,Servicio,2° Disco,PREPARACION DE SUELO,2026-04-04T00:00:00,15.53,512.49,,,,2026 - OT - 2946,,,,,0,,0,0,84096,,,26/27,,0,OT OK,,,,Labor Tercero,0,0,,0,0,,0
SORGO,LA TERESA,.98,CENTRO,Preparacion de Suelo,2° Disco,2026-03-31T00:00:00,3,,,,2947,Agro Continental S.A.,2026-04-04T00:00:00,1,25.41,1,25.41,25.41,Confirmado,SI,2026-05-26T00:00:00,RAFAEL HEISECKE,33,838.53,0,Desarrollo del Sur SA,LA TERESA .98 SORGO 26/27,Servicio,2° Disco,PREPARACION DE SUELO,2026-04-04T00:00:00,25.41,838.53,,,,2026 - OT - 2947,,,,,0,,0,0,84097,,,26/27,,0,OT OK,,,,Labor Tercero,0,0,,0,0,,0
SORGO,LA TERESA,.87,CENTRO,Preparacion de Suelo,2° Disco,2026-03-31T00:00:00,3,,,,2948,Agro Continental S.A.,2026-04-04T00:00:00,1,17.3,1,17.3,17.3,Confirmado,SI,2026-05-26T00:00:00,RAFAEL HEISECKE,33,570.9,0,Desarrollo del Sur SA,LA TERESA .87 SORGO 26/27,Servicio,2° Disco,PREPARACION DE SUELO,2026-04-04T00:00:00,17.3,570.9,,,,2026 - OT - 2948,,,,,0,,0,0,84098,,,26/27,,0,OT OK,,,,Labor Tercero,0,0,,0,0,,0
AVENA,LA TERESA,.05B,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,COADYUVANTE,Snow Zero,Litros,2971,,2026-04-13T00:00:00,0.0031,29.14,0.0031,29.14,0.09,Confirmado,NO,,RAFAEL HEISECKE,44,0,3.9169,Desarrollo del Sur SA,LA TERESA .05B AVENA 26/27,Insumo,Snow Zero,COADYUVANTE,2026-04-13T00:00:00,0.09,3.96,,DEP INSUMOS,,2026 - OT - 2971,,,,,0,,0,0,84127,,2026 - STK - 7892,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.05B,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,HERBICIDAS,SPECTRO,Kilos,2971,,2026-04-13T00:00:00,0.0045,29.14,0.0045,29.14,0.13,Confirmado,NO,,RAFAEL HEISECKE,22,0,2.8289,Desarrollo del Sur SA,LA TERESA .05B AVENA 26/27,Insumo,SPECTRO,HERBICIDAS,2026-04-13T00:00:00,0.13,2.86,,DEP INSUMOS,,2026 - OT - 2971,,,,,0,,0,0,84128,,2026 - STK - 7893,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.05B,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,HERBICIDAS,CLETOGROP,Litros,2971,,2026-04-13T00:00:00,0.9883,29.14,0.9883,29.14,28.8,Confirmado,NO,,RAFAEL HEISECKE,7.5,0,213.647,Desarrollo del Sur SA,LA TERESA .05B AVENA 26/27,Insumo,CLETOGROP,HERBICIDAS,2026-04-13T00:00:00,28.8,216,,DEP INSUMOS,,2026 - OT - 2971,,,,,0,,0,0,84129,,2026 - STK - 7894,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.05B,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,HERBICIDAS,Kalium,Litros,2971,,2026-04-13T00:00:00,2.9307,29.14,2.9307,29.14,85.4,Confirmado,NO,,RAFAEL HEISECKE,3.7,0,312.5384,Desarrollo del Sur SA,LA TERESA .05B AVENA 26/27,Insumo,Kalium,HERBICIDAS,2026-04-13T00:00:00,85.4,315.98,,DEP INSUMOS,,2026 - OT - 2971,,,,,0,,0,0,84130,,2026 - STK - 7895,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.05B,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,COADYUVANTE,IOP FULL,Litros,2971,,2026-04-13T00:00:00,0.2539,29.14,0.2539,29.14,7.4,Confirmado,NO,,RAFAEL HEISECKE,6,0,43.9168,Desarrollo del Sur SA,LA TERESA .05B AVENA 26/27,Insumo,IOP FULL,COADYUVANTE,2026-04-13T00:00:00,7.4,44.4,,DEP INSUMOS,,2026 - OT - 2971,,,,,0,,0,0,84131,,2026 - STK - 7896,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.05B,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,,,Litros,2971,Agro Continental S.A.,2026-04-13T00:00:00,1.0254,29.14,1.0254,29.14,29.88,Confirmado,SI,2026-05-26T00:00:00,RAFAEL HEISECKE,9,268.92,0,Desarrollo del Sur SA,LA TERESA .05B AVENA 26/27,Servicio,Fumigacion Imperator,PREPARACION DE SUELO,2026-04-13T00:00:00,29.88,268.92,,,,2026 - OT - 2971,,,,,0,,0,0,84132,,,26/27,,0,,,,,Labor Tercero,0,0,,0,0,,0
AVENA,LA TERESA,.05A,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,COADYUVANTE,Snow Zero,Litros,2972,,2026-04-13T00:00:00,0.0027,29.89,0.0027,29.89,0.08,Confirmado,NO,,RAFAEL HEISECKE,44,0,3.4817,Desarrollo del Sur SA,LA TERESA .05A AVENA 26/27,Insumo,Snow Zero,COADYUVANTE,2026-04-13T00:00:00,0.08,3.52,,DEP INSUMOS,,2026 - OT - 2972,,,,,0,,0,0,84133,,2026 - STK - 7902,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.05A,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,HERBICIDAS,SPECTRO,Kilos,2972,,2026-04-13T00:00:00,0.0047,29.89,0.0047,29.89,0.14,Confirmado,NO,,RAFAEL HEISECKE,22,0,3.0465,Desarrollo del Sur SA,LA TERESA .05A AVENA 26/27,Insumo,SPECTRO,HERBICIDAS,2026-04-13T00:00:00,0.14,3.08,,DEP INSUMOS,,2026 - OT - 2972,,,,,0,,0,0,84134,,2026 - STK - 7903,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.05A,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,HERBICIDAS,CLETOGROP,Litros,2972,,2026-04-13T00:00:00,0.997,29.89,0.997,29.89,29.8,Confirmado,NO,,RAFAEL HEISECKE,7.5,0,221.0653,Desarrollo del Sur SA,LA TERESA .05A AVENA 26/27,Insumo,CLETOGROP,HERBICIDAS,2026-04-13T00:00:00,29.8,223.5,,DEP INSUMOS,,2026 - OT - 2972,,,,,0,,0,0,84135,,2026 - STK - 7904,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.05A,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,HERBICIDAS,Kalium,Litros,2972,,2026-04-13T00:00:00,2.9274,29.89,2.9274,29.89,87.5,Confirmado,NO,,RAFAEL HEISECKE,3.7,0,320.2238,Desarrollo del Sur SA,LA TERESA .05A AVENA 26/27,Insumo,Kalium,HERBICIDAS,2026-04-13T00:00:00,87.5,323.75,,DEP INSUMOS,,2026 - OT - 2972,,,,,0,,0,0,84136,,2026 - STK - 7905,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.05A,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,COADYUVANTE,IOP FULL,Litros,2972,,2026-04-13T00:00:00,0.2543,29.89,0.2543,29.89,7.6,Confirmado,NO,,RAFAEL HEISECKE,6,0,45.1037,Desarrollo del Sur SA,LA TERESA .05A AVENA 26/27,Insumo,IOP FULL,COADYUVANTE,2026-04-13T00:00:00,7.6,45.6,,DEP INSUMOS,,2026 - OT - 2972,,,,,0,,0,0,84137,,2026 - STK - 7906,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.05A,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,,,Litros,2972,Agro Continental S.A.,2026-04-13T00:00:00,1.0077,29.89,1.0077,29.89,30.12,Confirmado,SI,2026-05-26T00:00:00,RAFAEL HEISECKE,9,271.08,0,Desarrollo del Sur SA,LA TERESA .05A AVENA 26/27,Servicio,Fumigacion Imperator,PREPARACION DE SUELO,2026-04-13T00:00:00,30.12,271.08,,,,2026 - OT - 2972,,,,,0,,0,0,84138,,,26/27,,0,,,,,Labor Tercero,0,0,,0,0,,0
AVENA,LA TERESA,.04,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,COADYUVANTE,Snow Zero,Litros,2973,,2026-04-13T00:00:00,0.0025,19.79,0.0025,19.79,0.05,Confirmado,NO,,RAFAEL HEISECKE,44,0,2.176,Desarrollo del Sur SA,LA TERESA .04 AVENA 26/27,Insumo,Snow Zero,COADYUVANTE,2026-04-13T00:00:00,0.05,2.2,,DEP INSUMOS,,2026 - OT - 2973,,,,,0,,0,0,84139,,2026 - STK - 7912,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.04,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,HERBICIDAS,SPECTRO,Kilos,2973,,2026-04-13T00:00:00,0.0045,19.79,0.0045,19.79,0.09,Confirmado,NO,,RAFAEL HEISECKE,22,0,1.9584,Desarrollo del Sur SA,LA TERESA .04 AVENA 26/27,Insumo,SPECTRO,HERBICIDAS,2026-04-13T00:00:00,0.09,1.98,,DEP INSUMOS,,2026 - OT - 2973,,,,,0,,0,0,84140,,2026 - STK - 7913,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.04,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,HERBICIDAS,CLETOGROP,Litros,2973,,2026-04-13T00:00:00,0.9904,19.79,0.9904,19.79,19.6,Confirmado,NO,,RAFAEL HEISECKE,7.5,0,145.3987,Desarrollo del Sur SA,LA TERESA .04 AVENA 26/27,Insumo,CLETOGROP,HERBICIDAS,2026-04-13T00:00:00,19.6,147,,DEP INSUMOS,,2026 - OT - 2973,,,,,0,,0,0,84141,,2026 - STK - 7914,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.04,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,HERBICIDAS,Kalium,Litros,2973,,2026-04-13T00:00:00,2.9308,19.79,2.9308,19.79,58,Confirmado,NO,,RAFAEL HEISECKE,3.7,0,212.2626,Desarrollo del Sur SA,LA TERESA .04 AVENA 26/27,Insumo,Kalium,HERBICIDAS,2026-04-13T00:00:00,58,214.6,,DEP INSUMOS,,2026 - OT - 2973,,,,,0,,0,0,84142,,2026 - STK - 7915,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.04,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,COADYUVANTE,IOP FULL,Litros,2973,,2026-04-13T00:00:00,0.2527,19.79,0.2527,19.79,5,Confirmado,NO,,RAFAEL HEISECKE,6,0,29.6735,Desarrollo del Sur SA,LA TERESA .04 AVENA 26/27,Insumo,IOP FULL,COADYUVANTE,2026-04-13T00:00:00,5,30,,DEP INSUMOS,,2026 - OT - 2973,,,,,0,,0,0,84143,,2026 - STK - 7916,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.04,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,,,Litros,2973,Agro Continental S.A.,2026-04-13T00:00:00,1.0556,19.79,1.0556,19.79,20.89,Confirmado,SI,2026-05-26T00:00:00,RAFAEL HEISECKE,9,188.01,0,Desarrollo del Sur SA,LA TERESA .04 AVENA 26/27,Servicio,Fumigacion Imperator,PREPARACION DE SUELO,2026-04-13T00:00:00,20.89,188.01,,,,2026 - OT - 2973,,,,,0,,0,0,84144,,,26/27,,0,,,,,Labor Tercero,0,0,,0,0,,0
AVENA,LA TERESA,.03A,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,COADYUVANTE,Snow Zero,Litros,2974,,2026-04-13T00:00:00,0.0025,12,0.0025,12,0.03,Confirmado,NO,,RAFAEL HEISECKE,44,0,1.3056,Desarrollo del Sur SA,LA TERESA .03A AVENA 26/27,Insumo,Snow Zero,COADYUVANTE,2026-04-13T00:00:00,0.03,1.32,,DEP INSUMOS,,2026 - OT - 2974,,,,,0,,0,0,84145,,2026 - STK - 7922,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.03A,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,HERBICIDAS,SPECTRO,Kilos,2974,,2026-04-13T00:00:00,0.005,12,0.005,12,0.06,Confirmado,NO,,RAFAEL HEISECKE,22,0,1.3056,Desarrollo del Sur SA,LA TERESA .03A AVENA 26/27,Insumo,SPECTRO,HERBICIDAS,2026-04-13T00:00:00,0.06,1.32,,DEP INSUMOS,,2026 - OT - 2974,,,,,0,,0,0,84146,,2026 - STK - 7923,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.03A,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,HERBICIDAS,CLETOGROP,Litros,2974,,2026-04-13T00:00:00,0.9833,12,0.9833,12,11.8,Confirmado,NO,,RAFAEL HEISECKE,7.5,0,87.5359,Desarrollo del Sur SA,LA TERESA .03A AVENA 26/27,Insumo,CLETOGROP,HERBICIDAS,2026-04-13T00:00:00,11.8,88.5,,DEP INSUMOS,,2026 - OT - 2974,,,,,0,,0,0,84147,,2026 - STK - 7924,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.03A,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,HERBICIDAS,Kalium,Litros,2974,,2026-04-13T00:00:00,2.925,12,2.925,12,35.1,Confirmado,NO,,RAFAEL HEISECKE,3.7,0,128.4555,Desarrollo del Sur SA,LA TERESA .03A AVENA 26/27,Insumo,Kalium,HERBICIDAS,2026-04-13T00:00:00,35.1,129.87,,DEP INSUMOS,,2026 - OT - 2974,,,,,0,,0,0,84148,,2026 - STK - 7925,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.03A,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,COADYUVANTE,IOP FULL,Litros,2974,,2026-04-13T00:00:00,0.25,12,0.25,12,3,Confirmado,NO,,RAFAEL HEISECKE,6,0,17.8041,Desarrollo del Sur SA,LA TERESA .03A AVENA 26/27,Insumo,IOP FULL,COADYUVANTE,2026-04-13T00:00:00,3,18,,DEP INSUMOS,,2026 - OT - 2974,,,,,0,,0,0,84149,,2026 - STK - 7926,26/27,,0,,,,,Insumo,0,0,,0,0,,0
AVENA,LA TERESA,.03A,CENTRO,Preparacion de Suelo,Fumigacion Imperator,2026-03-31T00:00:00,3,,,Litros,2974,Agro Continental S.A.,2026-04-13T00:00:00,0.8058,12,0.8058,12,9.67,Confirmado,SI,2026-05-26T00:00:00,RAFAEL HEISECKE,9,87.03,0,Desarrollo del Sur SA,LA TERESA .03A AVENA 26/27,Servicio,Fumigacion Imperator,PREPARACION DE SUELO,2026-04-13T00:00:00,9.67,87.03,,,,2026 - OT - 2974,,,,,0,,0,0,84150,,,26/27,,0,,,,,Labor Tercero,0,0,,0,0,,0
ARROZ,LA TERESA,.37B,CENTRO,Preparacion de Suelo,Corte de taipon retro excavadora x Hs,2026-03-31T00:00:00,3,,,Horas,2977,Cedrela S.A,2026-04-10T00:00:00,0.0178,56.24,0.0178,56.24,1,Confirmado,SI,2026-04-14T00:00:00,RAFAEL HEISECKE,69.5977,69.5977,0,Desarrollo del Sur SA,LA TERESA .37B ARROZ 26/27,Servicio,Corte de taipon retro excavadora x Hs,CUIDADOS,2026-04-10T00:00:00,1,69.5977,,,,2026 - OT - 2977,,,,,0,,0,0,84153,,,26/27,,0,Corte muro fondo de parcela OT OK,,,,Labor Tercero,0,0,,0,0,,0
ARROZ,LA TERESA,.37A,CENTRO,Preparacion de Suelo,Corte de taipon retro excavadora x Hs,2026-03-31T00:00:00,3,,,Horas,2978,Cedrela S.A,2026-04-10T00:00:00,0.0218,45.83,0.0218,45.83,1,Confirmado,SI,2026-04-14T00:00:00,RAFAEL HEISECKE,69.5977,69.5977,0,Desarrollo del Sur SA,LA TERESA .37A ARROZ 26/27,Servicio,Corte de taipon retro excavadora x Hs,CUIDADOS,2026-04-10T00:00:00,1,69.5977,,,,2026 - OT - 2978,,,,,0,,0,0,84154,,,26/27,,0,Corte muro fondo de parcela OT OK,,,,Labor Tercero,0,0,,0,0,,0
ARROZ,LA TERESA,.35B,CENTRO,Preparacion de Suelo,Corte de taipon retro excavadora x Hs,2026-03-31T00:00:00,3,,,Horas,2979,Cedrela S.A,2026-04-10T00:00:00,0.0458,43.64,0.0458,43.64,2,Confirmado,SI,2026-04-14T00:00:00,RAFAEL HEISECKE,69.5977,139.1954,0,Desarrollo del Sur SA,LA TERESA .35B ARROZ 26/27,Servicio,Corte de taipon retro excavadora x Hs,CUIDADOS,2026-04-10T00:00:00,2,139.1954,,,,2026 - OT - 2979,,,,,0,,0,0,84155,,,26/27,,0,Corte muro fondo de parcela OT OK,,,,Labor Tercero,0,0,,0,0,,0
ARROZ,LA TERESA,151,CENTRO,Preparacion de Suelo,Valeteadora x hora agrimec ,2026-03-31T00:00:00,3,,,Horas,2982,Agro Continental S.A.,2026-04-13T00:00:00,0.1742,29.27,0.1742,29.27,5.1,Confirmado,SI,2026-05-28T00:00:00,RAFAEL HEISECKE,31.2485,159.3674,0,Desarrollo del Sur SA,LA TERESA 151 ARROZ 26/27,Servicio,Valeteadora x hora agrimec ,PREPARACION DE SUELO,2026-04-13T00:00:00,5.1,159.3674,,,,2026 - OT - 2982,,,,,0,,0,0,84172,,,26/27,,0,OT OK,,,,Labor Tercero,0,0,,0,0,,0
ARROZ,LA TERESA,144A,CENTRO,Preparacion de Suelo,Valeteadora x hora agrimec ,2026-03-31T00:00:00,3,,,Horas,2985,Agro Continental S.A.,2026-04-13T00:00:00,0.1009,13.87,0.1009,13.87,1.4,Confirmado,SI,2026-05-28T00:00:00,RAFAEL HEISECKE,31.2485,43.7479,0,Desarrollo del Sur SA,LA TERESA 144A ARROZ 26/27,Servicio,Valeteadora x hora agrimec ,PREPARACION DE SUELO,2026-04-13T00:00:00,1.4,43.7479,,,,2026 - OT - 2985,,,,,0,,0,0,84173,,,26/27,,0,OT OK,,,,Labor Tercero,0,0,,0,0,,0
